"prioridade";"recomendacao";"esforco";"prontidao_atual";"volume_12m";"tabela";"categoria";"nome_atual";"nome_sugerido";"qtd_derivados";"derivados";"qtd_perguntas";"qtd_bloqueadores";"frases_exemplo";"justificativa";"sys_id"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"";"Consultar ou alterar dados de carreira";"Atualizar dados de carreira (escolaridade, idiomas, experiência) no Workday";"0";"";"0";"0";"quero incluir minha pós-graduação no meu perfil | como atualizo meus idiomas | adicionar experiência profissional no Workday | atualizar escolaridade";"Item de redirecionamento para o Workday (escolaridade, idiomas, experiências – OurTalents), sem perguntas e sem volume em 12 meses. Conteúdo é instrução, não pedido: melhor como artigo de KB com link.";"515c89981b567010d1abda4ce54bcb67"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"";"Consultar ou alterar dados pessoais";"Consultar ou alterar meus dados pessoais no Workday";"0";"";"0";"0";"mudei de estado civil, onde atualizo | quero alterar meus dados pessoais | como vejo meu cadastro no Workday | atualizar meu nome social";"Item de redirecionamento para o Workday, sem perguntas e sem volume em 12 meses. Sobrepõe 'Consultar / Alterar Documentos' (f03c4998), 'Consultar ou alterar documentos pessoais' (7b9dd65a), 'Contatos de emergência' (64cb4d58) e 'Endereço, telefone e email' (7cdb0198).";"4481229e1bd8c110a530426fe54bcb96"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"";"Consultar ou alterar documentos pessoais";"Consultar ou alterar meus documentos no Workday";"0";"";"0";"0";"onde confiro meus documentos | atualizar título de eleitor | trocar documento cadastrado no Workday | ver meus documentos no perfil";"Item de redirecionamento para o perfil no Workday, sem perguntas, sem descrição e sem volume em 12 meses. Duplicata direta de 'Consultar / Alterar Documentos' (f03c4998).";"7b9dd65a1bd8c110a530426fe54bcb16"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"";"Consultar/ Alterar Contatos de emergência";"Atualizar contatos de emergência no Workday";"0";"";"0";"0";"quero trocar meu contato de emergência | cadastrar contato em caso de emergência | atualizar telefone de emergência | onde coloco quem avisar em emergência";"Item de redirecionamento para o Workday, sem perguntas e sem volume em 12 meses. Short description e descrição idênticas às de f03c4998 e 7cdb0198, o que confunde o LLM na escolha.";"64cb4d581b567010d1abda4ce54bcb1a"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"";"Consultar/ Alterar Endereço, telefone e email";"Atualizar endereço, telefone e e-mail no Workday";"0";"";"0";"0";"mudei de endereço | quero atualizar meu telefone | trocar meu e-mail pessoal no cadastro | como altero meu endereço no RH";"Item de redirecionamento para o Workday, sem perguntas e sem volume em 12 meses. Descrição idêntica à de outros itens de dados pessoais do lote.";"7cdb01981b567010d1abda4ce54bcb73"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"Contratar";"Abrir uma requisição de vaga";"Abrir requisição de vaga no Workday";"0";"";"0";"0";"preciso abrir uma vaga na minha equipe | como solicito contratação | abrir requisição de vaga | quero contratar uma pessoa para o time";"Item de redirecionamento para o Workday (abertura de vaga pelo gestor), sem perguntas e sem volume em 12 meses. Melhor como KB/tópico da VA com link.";"879c8d981b567010d1abda4ce54bcbbe"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"Controle de Jornada";"Ponto eletrônico / Banco de horas – ADP";"Ajustar ponto, consultar banco de horas e justificar ausência (ADP)";"0";"";"0";"0";"esqueci de bater o ponto | quero ver meu banco de horas | como justifico uma falta | ajustar marcação de ponto";"Item de redirecionamento para a plataforma ADP (ajuste de ponto, banco de horas, justificativa de ausência), sem perguntas e sem volume em 12 meses. Serve melhor como KB/tópico da VA com link para o ADP.";"34c6524f1b3d8510d1abda4ce54bcbb0"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"Dados Pessoais";"Workday Wiki - Materiais de apoio para execução de processos no Workday";"Materiais de apoio do Workday";"0";"";"0";"0";"como faço isso no Workday? | manual do Workday | onde acho os guias do Workday?";"Zero registros nos últimos 12 meses (e no total). É um record producer sem variáveis usado como vitrine/link para material de apoio do Workday, papel que cabe melhor num artigo de KB que o Now Assist já encontra e resume.";"b9f1160b1b3d8510d1abda4ce54bcbef"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"Desligamento";"Solicitar desligamento de um colaborador da minha equipe";"Como solicitar o desligamento de um colaborador";"0";"";"0";"0";"como desligo alguém do meu time? | passo a passo para desligar um colaborador";"Zero registros. É um record producer sem variáveis que só explica como pedir desligamento ('saiba como'), o que duplica a intenção de 'Desligamento' (7392f8da) e confunde o LLM na escolha do item.";"5b674a3b87e55210ec360e530cbb354c"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"DIGICARD";"DIGICARD";"Reportar licença médica ou acidente de trabalho (Avon Argentina)";"0";"";"0";"0";"estoy con licencia médica, dónde aviso? | tuve un accidente de trabajo | cómo informo mi certificado médico en Avon Argentina?";"Zero registros. Record producer sem variáveis, com nome de sistema (DIGICARD) que o colaborador não usa, apontando para o reporte de licenças médicas e acidentes da Avon Argentina. Funciona como link externo e não como pedido.";"56e683221be95990a530426fe54bcba6"
"baixa";"substituir_por_link_kb";"baixo";"0";"0";"x_nasm_hr_case";"Férias";"Programação / Consulta Férias – ADP";"Programar ou consultar férias no ADP";"0";"";"0";"0";"como programo minhas férias? | onde consulto minhas férias? | link do ADP para férias";"Zero registros. Record producer sem variáveis que só serve de atalho para a plataforma ADP; papel de artigo de KB ou link no portal, não de pedido.";"3d2e068f1b398910a530426fe54bcb1d"
"baixa";"substituir_por_link_kb";"baixo";"50";"0";"x_nasm_hr_case";"Frota";"Informar direito a solicitar novo veículo (chamado informativo para fornecedor)";"Informar fornecedor sobre direito a veículo corporativo";"0";"";"0";"0";"informar fornecedor que colaborador tem direito a carro | colaborador promovido ganhou direito a veículo";"Nenhum registro em 12 meses (nem no total histórico), sem variáveis e sem producer script. Parece um item informativo para terceiros que nunca foi usado; avaliar desativação antes de qualquer conversão.";"d93159141b688910a530426fe54bcb56"
"baixa";"substituir_por_link_kb";"baixo";"50";"0";"x_nasm_hr_case";"Iniciando na Natura &Co";"Gestão de Pessoas e Estrutura";"Gestão de Pessoas e Estrutura";"0";"";"0";"0";"gestão de pessoas | movimentação de pessoal";"Nenhum registro histórico, sem variáveis nem script; parece um agrupador de temas (movimentação, transferência, mérito etc.) publicado como record producer. Concorre na busca por intenção com itens reais de movimentação; avaliar desativação ou troca por categoria/página de KB.";"807f9a661b860510a530426fe54bcb4f"
"baixa";"substituir_por_link_kb";"baixo";"50";"0";"x_nasm_hr_case";"Iniciando na Natura &Co";"My Benefits (FAQ - Hispanic - ARG)";"Benefícios - perguntas frequentes (Argentina)";"0";"";"0";"0";"quais são meus benefícios | beneficios Argentina";"Nenhum registro histórico e sem variáveis; é uma página de FAQ de benefícios da Argentina publicada como record producer. Conteúdo informativo cabe melhor num artigo de KB, que o AI Search já entrega na conversa.";"a3acf64e1b439550d1abda4ce54bcb66"
"baixa";"substituir_por_link_kb";"baixo";"80";"0";"x_nasm_hr_case";"Meus Pagamentos";"Consultar Demonstrativo de Pagamento";"Consultar holerite (demonstrativo de pagamento)";"0";"";"0";"0";"onde vejo meu holerite? | quero baixar meu contracheque | demonstrativo de pagamento de férias";"Zero pedidos no histórico: é um item-vitrine que só redireciona para a ADP. Na conversa, um redirecionamento é melhor atendido por artigo de KB ou tópico do VA com o link, não por record producer.";"14cbf6231b140910a530426fe54bcbc8"
"baixa";"substituir_por_link_kb";"baixo";"80";"0";"x_nasm_hr_case";"Meus Pagamentos";"Consultar Informe de Rendimento vigente";"Consultar informe de rendimentos";"0";"";"0";"0";"preciso do informe de rendimentos | onde pego o informe pro imposto de renda? | comprovante de rendimentos";"Zero pedidos no histórico e sem user criteria de disponibilidade; só redireciona para a ADP (links por empresa). Melhor como artigo de KB ou tópico do VA.";"709c36631b140910a530426fe54bcbe0"
"baixa";"substituir_por_link_kb";"baixo";"80";"0";"x_nasm_hr_case";"Meus Pagamentos";"Não encontrei o que eu preciso";"Não encontrei o que eu preciso (Meus Pagamentos)";"0";"";"0";"0";"não achei o formulário que eu preciso";"Zero pedidos e nenhuma variável: é um link de navegação do portal. Na conversa, o papel de 'não encontrei' é do record producer de fallback (sn_nowassist_va.now.assist.generic.ticket.fallback.record.producer), e um item com esse nome pode atrair intenções genéricas indevidamente.";"a6d948bf1b558510a530426fe54bcb6f"
"baixa";"substituir_por_link_kb";"baixo";"80";"0";"x_nasm_hr_case";"Minha Família";"Dados Pessoais";"Alterar dados pessoais no Workday";"0";"";"0";"0";"mudei de endereço, como atualizo? | alterar meu estado civil | atualizar dados pessoais";"Zero pedidos; apenas informa que alteração de dados pessoais é feita no Workday. Melhor como artigo de KB/tópico do VA com o link, para responder sem abrir chamado.";"a47fd2e61b860510a530426fe54bcb46"
"baixa";"substituir_por_link_kb";"baixo";"80";"0";"x_nasm_hr_case";"Minha Família";"Incluir dependente/familiar";"Incluir ou editar dependentes no Workday";"0";"";"0";"0";"quero incluir meu filho como dependente | cadastrar dependente | editar dados do meu cônjuge";"Zero pedidos; apenas redireciona para o Workday (países hispânicos). Sobrepõe o irmão 'Inclusão ou alteração de dados dependentes'. Consolidar em um único artigo de KB/tópico do VA.";"ec17ad011ba55190a530426fe54bcbf2"
"baixa";"avaliar_desativacao";"baixo";"80";"0";"x_nasm_hr_case";"Minha Família";"Inclusão ou alteração de dados dependentes";"Incluir ou editar dependentes no Workday";"0";"";"0";"0";"incluir dependente | alterar dados do dependente";"Nenhum pedido em 12 meses (1 no total) e sem user criteria de disponibilidade; só redireciona ao Workday. Duplica 'Incluir dependente/familiar'.";"35136ade1bd8c110a530426fe54bcbeb"
"baixa";"substituir_por_link_kb";"baixo";"20";"0";"x_nasm_hr_case";"Minha Família";"Licença de aniversário dos filhos(CHL)";"Solicitar licença de aniversário do filho";"0";"";"0";"0";"quero a folga do aniversário do meu filho | día libre por cumpleaños de mi hijo";"Zero pedidos, sem short description, sem descrição e sem variáveis (Chile e Colômbia). Não há como o LLM encontrá-lo nem o que conversar; desativar ou, se o benefício existir, reconstruir com descrição e perguntas.";"46db990d1b255190a530426fe54bcb10"
"baixa";"substituir_por_link_kb";"baixo";"40";"0";"x_nasm_hr_case";"Minha Jornada de Trabalho e Períodos de Descanso";"MAP";"Solicitar férias – Avon Chile (MAP)";"0";"";"0";"0";"quiero solicitar mis vacaciones | pedir vacaciones Avon Chile | cómo tomo mis vacaciones | solicitar días de vacaciones";"Sem nenhum registro (0 no total e nos últimos 12 meses). O item não tem variáveis e o nome ""MAP"" não diz nada ao usuário; a short description fala em férias da Avon Chile, o que sugere um atalho para sistema externo publicado como record producer.";"9a8e7d4d1b295190a530426fe54bcb85"
"baixa";"substituir_por_link_kb";"baixo";"40";"0";"x_nasm_hr_case";"Minha Jornada de Trabalho e Períodos de Descanso";"planejador de férias";"Solicitar férias – Natura Peru (planejador de férias)";"0";"";"0";"0";"quiero pedir vacaciones | planificar mis vacaciones | solicitar vacaciones Natura Perú | cuántos días de vacaciones tengo";"Sem nenhum registro. Item sem variáveis, description ""."" e short description de férias da Natura Peru: parece atalho para sistema externo, não pedido de RH.";"a8404e051b695190a530426fe54bcb8b"
"baixa";"substituir_por_link_kb";"baixo";"40";"0";"x_nasm_hr_case";"Minha Jornada de Trabalho e Períodos de Descanso";"We are Avon";"Solicitar férias – Avon Argentina (We are Avon)";"0";"";"0";"0";"quiero solicitar vacaciones | pedir vacaciones Avon Argentina | cómo cargo mis vacaciones | solicitar licencia por vacaciones";"Sem nenhum registro. Item sem variáveis, nome de marca (""We are Avon"") que não expressa intenção e short description em inglês sobre férias da Avon Argentina.";"1674195e1bbdd910d1abda4ce54bcb22"
"baixa";"substituir_por_link_kb";"baixo";"40";"0";"x_nasm_hr_case";"Minha Remuneração e Beneficios";"Somos Avon";"Baixar recibo de pagamento – Avon Argentina (Somos Avon)";"0";"";"0";"0";"necesito mi recibo de sueldo | descargar recibo de pago | dónde veo mi liquidación | bajar comprobante de pago";"Sem nenhum registro. Item sem variáveis cujo texto fala em baixar comprovante de pagamento da Avon Argentina, algo que é consulta/autoatendimento em sistema externo, não caso de RH.";"a70ab8c51b615190a530426fe54bcbe5"
"baixa";"substituir_por_link_kb";"baixo";"40";"0";"x_nasm_hr_case";"Movimentação / Dados Organizacionais";"Solicitar aumento salarial";"Solicitar aumento salarial para minha equipe (Workday)";"0";"";"0";"0";"quero dar aumento para um colaborador | como faço uma promoção salarial | solicitar mérito para minha equipe | movimentação salarial no Workday";"Sem nenhum registro. O item só redireciona para o Workday e não tem variáveis; manter como record producer faz a conversa abrir caso de RH vazio para um pedido sensível.";"ef4bc5581b567010d1abda4ce54bcbc4"
